yearCE,Al (ug/L),As (ng/L),Ba (ng/L),Bi (ng/L),Ca (ug/L),Cd (ng/L),Ce (ng/L),Co (ng/L),Cr (ng/L),Cs (ng/L),Cu (ng/L),Fe (ug/L),K (ug/L),La (ng/L),Li (ng/L),Mg (ug/L),Mn (ng/L),Na (ug/L),Pb (ng/L),Pr (ng/L),S (ug/L),Si (u/g/L),Sr (ng/L),Ti (ng/L),U (pg/L),V (ng/L),depth (m abs),depth (m we) 
1139.0,4.6772100000000005,7.1671,148.807525,0.892485,47.265585,0.9658900000000001,10.476385,7.962149999999999,10.910340000000001,0.366085,48.101935,1.50968,4.31583,4.6433,6.14387,9.304355000000001,288.74097,7.91085,114.150225,1.5932950000000001,13.97412,3.9788050000000004,294.44776,32.1529,1568.78366,6.284079999999999,53.777741899999995,37.728815104999995
1129.0,2.46053,26.347009999999997,154.07631999999998,0.7303,48.42394,9.060080000000001,9.01694,48.75977,11.52876,0.3512,50.1745,1.06794,4.281630000000001,4.13241,6.241140000000001,7.659680000000001,364.62307999999996,18.10046,261.61906,1.39642,21.87146,5.45186,282.36732,27.708890000000004,1557.0140900000001,5.30384,53.8270968,37.77152608
1119.0,3.02856,20.760533333333335,170.24657,1.2574766666666666,66.23735333333333,2.5422633333333335,8.951023333333334,10.561443333333333,16.25514,0.4112366666666667,124.50787333333331,1.14983,24.389116666666666,3.5125666666666664,7.5336533333333335,13.552913333333334,503.10743,39.29766,140.13876666666667,1.5086333333333333,26.51915,5.289773333333333,321.7255033333334,39.56894333333334,726.2923933333333,6.381793333333333,53.89242423333334,37.82888704333333
1109.0,6.68921,6.232735,247.7242,9.617145,70.88512,4.76582,16.22807,9.460325000000001,9.549619999999999,0.486205,66.68616,2.140295,5.05006,6.4234,8.951895,13.38242,492.24766,20.57329,95.45786000000001,2.13962,38.041895,6.28018,435.719715,77.75431,922.7374649999999,12.445135,53.973484850000006,37.901104685
1099.0,4.22397,16.47144,172.34716,1.6308433333333336,50.50052333333334,2.7240699999999998,8.967783333333333,7.646116666666667,11.70953,0.5847966666666666,112.93781333333334,1.8668466666666665,16.467643333333335,3.7490699999999997,5.475133333333333,10.763316666666666,419.2115866666666,29.020880000000002,191.1785133333333,1.2697866666666668,31.474986666666666,4.3715,230.5310466666667,22.2555,662.41071,6.47924,54.05454546666667,37.97332232333333
1089.0,1.9562,8.634450000000001,61.57122,9.36804,16.837595,1.034415,2.85682,1.424085,5.057110000000001,0.15434,180.48126,0.96279,4.089335,1.10618,3.9124350000000003,4.20017,98.39385999999999,6.57852,61.71549,0.354305,10.701335,4.91714,58.77553,18.012425,479.58369000000005,1.99587,54.13560605,38.045539935
1079.0,2.219105,8.1456,48.724495,0.77407,8.025295,3.333905,5.09348,1.49832,4.76075,0.21793500000000002,52.054204999999996,0.7401949999999999,1.4412600000000002,1.891155,2.8914100000000005,4.27427,91.91833,4.172,46.032095,0.9105099999999999,6.799635,4.776770000000001,42.186080000000004,19.418995000000002,1152.222425,3.46917,54.20045455,38.103314055
1069.0,5.24746,11.82874,151.36051,1.02424,35.541920000000005,2.9359599999999997,8.49066,7.9972199999999996,6.23514,0.40267,147.85136,1.9265299999999999,4.47958,3.80816,7.168830000000001,14.658179999999998,237.74227000000002,9.367189999999999,73.17796,1.21527,18.09741,3.33333,162.69171,42.66247,1197.0073300000001,8.18651,54.2490909,38.14664462
1059.0,2.4314133333333334,16.126223333333332,41.78841,1.3859866666666667,9.32613,1.9215999999999998,2.3867,3.73597,5.84592,0.11908666666666667,102.21816333333334,1.4496866666666666,2.1949666666666663,1.1791866666666666,3.53022,4.12644,85.26611333333334,13.289513333333334,94.58668,0.44155666666666665,7.211106666666667,3.4011666666666667,49.50941666666666,53.614403333333335,504.93522,3.439323333333333,54.3139394,38.20441873666667
1049.0,5.535135,24.872474999999998,273.796015,0.9840200000000001,58.04451,1.84579,10.429835,8.40805,7.347764999999999,0.563975,102.18172999999999,2.0334,5.465475,4.02748,7.43236,11.43116,429.23168499999997,17.46493,123.137395,1.392915,39.03841,5.16916,467.29834,38.346954999999994,1022.927115,11.34672,54.395,38.276644205
1039.0,6.267585,11.987355,198.53062,1.107015,51.926755,1.6300750000000002,7.931305,7.04774,7.827145000000001,0.490325,113.99183500000001,2.128425,5.451544999999999,4.264050000000001,7.865115,10.93476,297.606925,19.996299999999998,94.70222000000001,1.024145,34.137985,4.46617,378.832675,75.88745,917.94446,12.113195000000001,54.4598485,38.335055374999996
1029.0,10.2638,14.476615,510.11135,1.180335,137.17809,3.089295,21.498739999999998,11.30754,18.883885,0.86896,144.94620500000002,3.516555,9.472085,9.08273,19.558464999999998,24.574399999999997,816.7137299999999,29.850515,148.033325,2.89128,112.04848999999999,5.532114999999999,931.5865699999999,149.30719,1810.15861,23.01751,54.52469695,38.393668399999996
1019.0,5.002865,26.887035,136.290295,0.7271,38.689945,2.3510299999999997,12.694840000000001,13.81047,5.988855000000001,0.544505,56.647409999999994,1.7266549999999998,5.84623,6.50515,8.039855000000001,9.970035,356.64521,11.46481,175.12333999999998,2.054675,49.07399,4.10471,229.037665,44.064365,921.991055,10.384454999999999,54.58954545,38.452281465
1009.0,8.44863,20.18855,244.17227000000003,0.65091,45.85009,1.8003799999999999,15.16854,13.6685,14.08513,0.56485,39.25645,2.42801,5.21855,7.206919999999999,7.7899899999999995,9.88203,470.40132,17.98852,418.68207,2.25046,23.588639999999998,4.571269999999999,324.28732,127.56142,988.43252,14.76269,54.6381818,38.49624124
999.0,4.61685,31.340545000000002,148.41629,1.9324299999999999,27.46662,3.123245,6.42235,5.314965,10.605085,0.34571,404.587965,3.06607,7.1619150000000005,3.0787150000000003,10.30786,6.97733,243.270895,16.175185,795.6675399999999,1.01972,11.928864999999998,3.364275,139.00612,33.20199,587.52643,4.99385,54.6868182,38.540201065000005
989.0,16.16712,22.4185,461.91152,5.46765,133.85497,4.62822,32.71318,12.273010000000001,21.93447,1.13002,79.22075,7.10755,9.301810000000001,14.183110000000001,19.86838,24.40943,821.93961,70.53294,147.35312,4.328930000000001,44.77268,10.821819999999999,1015.01644,630.5344,1848.69077,36.27357,54.7354545,38.58416079999999
979.0,46.72687,29.94492,1325.95076,4.72644,581.74597,3.3332300000000004,97.94344,36.63803,40.042559999999995,2.66412,291.62209,18.18137,37.07208,44.75657,66.66339,72.49473,2611.88513,333.89453,230.7085,13.99761,184.45139,25.14434,4302.20752,434.87149000000005,4599.1546,105.40028999999998,54.76787879999999,38.61346738
969.0,54.999359999999996,32.49821,1482.887885,3.047565,648.22815,4.901155,118.35381000000001,36.136395,46.63925,3.2309449999999997,104.43535,20.516615,40.857635,56.325694999999996,60.721785,83.28567,2570.62248,307.27531500000003,114.187345,17.798569999999998,172.87102499999997,29.80108,4779.276295,677.086755,5821.550475,119.5523,54.81651515,38.657427155
959.0,73.956185,32.916489999999996,1762.518485,1.126775,684.045375,2.93608,156.746805,43.307100000000005,56.31402,3.9712500000000004,132.306395,25.54902,40.051655000000004,68.22538499999999,74.507575,102.89423,2847.3288900000002,150.513155,124.955295,21.295775,197.92559,44.72766,4924.67743,523.5275250000001,6877.65538,121.512935,54.88136365,38.71604022
949.0,39.57329,25.684379999999997,652.60208,18.97339,374.40794,1.83455,89.84549,24.33628,42.87899,5.21778,125.19038,19.58286,16.95736,51.84253,57.50634,67.57103000000001,1478.87737,33.979690000000005,84.79915,16.11562,43.79452,17.2074,2417.92725,677.89051,3392.01501,72.83368,54.93,38.76
939.0,61.59811,18.008905,1090.92067,1.400455,354.780625,3.95813,105.10805500000001,33.347004999999996,53.574955,3.8857850000000003,103.41183,28.857225,24.85427,47.293634999999995,78.18421,48.404700000000005,1892.0673450000002,119.06267500000001,100.07824,14.94987,99.989575,57.05347999999999,2807.519515,865.8406399999999,5145.60403,99.4468,54.9783621,38.80231684
